nutrient,gender,age_start_months,age_end_months,amount,unit,source_type,source_name,source_url,notes
Choline,Male,228,,550,mg,Enhanced,https://ods.od.nih.gov/factsheets/Choline-HealthProfessional/,,*AI
Choline,Female,228,,425,mg,Enhanced,https://ods.od.nih.gov/factsheets/Choline-HealthProfessional/,,*AI
Choline,Pregnant,228,,450,mg,Enhanced,https://ods.od.nih.gov/factsheets/Choline-HealthProfessional/,,*AI
Choline,Lactating,228,,550,mg,Enhanced,https://ods.od.nih.gov/factsheets/Choline-HealthProfessional/,,*AI
Chromium,Male,228,600,35,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Chromium-HealthProfessional/,,*AI
Chromium,Female,228,600,25,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Chromium-HealthProfessional/,,*AI
Chromium,Pregnant,228,600,30,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Chromium-HealthProfessional/,,*AI
Chromium,Lactating,228,600,45,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Chromium-HealthProfessional/,,*AI
Chromium,Male,612,,30,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Chromium-HealthProfessional/,,*AI
Chromium,Female,612,,20,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Chromium-HealthProfessional/,,*AI
Cobalt,Male,228,,5,mcg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,As part of vitamin B12
Cobalt,Female,228,,5,mcg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,As part of vitamin B12
Cobalt,Pregnant,228,,5,mcg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,As part of vitamin B12
Cobalt,Lactating,228,,5,mcg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,As part of vitamin B12
Coenzyme Q10,Male,228,,100,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cardiovascular health studies
Coenzyme Q10,Female,228,,100,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cardiovascular health studies
Coenzyme Q10,Pregnant,228,,100,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cardiovascular health studies
Coenzyme Q10,Lactating,228,,100,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cardiovascular health studies
Collagen,Male,228,,10000,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Structural protein
Collagen,Female,228,,10000,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Structural protein
Collagen,Pregnant,228,,10000,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Structural protein
Collagen,Lactating,228,,10000,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Structural protein
Copper,Male,228,,900,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Copper-HealthProfessional/,,
Copper,Female,228,,900,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Copper-HealthProfessional/,,
Copper,Pregnant,228,,1000,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Copper-HealthProfessional/,,
Copper,Lactating,228,,1300,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Copper-HealthProfessional/,,
Curcumin,Male,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Anti-inflammatory studies
Curcumin,Female,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Anti-inflammatory studies
Curcumin,Pregnant,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Anti-inflammatory studies
Curcumin,Lactating,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Anti-inflammatory studies
Dietary Fiber,Male,228,600,38,g,Enhanced,https://www.nationalacademies.org/our-work/dietary-reference-intakes-for-energy-carbohydrate-fiber-fat-fatty-acids-cholesterol-protein-and-amino-acids,,*AI
Dietary Fiber,Female,228,600,25,g,Enhanced,https://www.nationalacademies.org/our-work/dietary-reference-intakes-for-energy-carbohydrate-fiber-fat-fatty-acids-cholesterol-protein-and-amino-acids,,*AI
Dietary Fiber,Pregnant,228,600,28,g,Enhanced,https://www.nationalacademies.org/our-work/dietary-reference-intakes-for-energy-carbohydrate-fiber-fat-fatty-acids-cholesterol-protein-and-amino-acids,,*AI
Dietary Fiber,Lactating,228,600,29,g,Enhanced,https://www.nationalacademies.org/our-work/dietary-reference-intakes-for-energy-carbohydrate-fiber-fat-fatty-acids-cholesterol-protein-and-amino-acids,,*AI
Dietary Fiber,Male,612,,30,g,Enhanced,https://www.nationalacademies.org/our-work/dietary-reference-intakes-for-energy-carbohydrate-fiber-fat-fatty-acids-cholesterol-protein-and-amino-acids,,*AI
Dietary Fiber,Female,612,,21,g,Enhanced,https://www.nationalacademies.org/our-work/dietary-reference-intakes-for-energy-carbohydrate-fiber-fat-fatty-acids-cholesterol-protein-and-amino-acids,,*AI
EGCG,Male,228,,300,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Green tea studies
EGCG,Female,228,,300,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Green tea studies
EGCG,Pregnant,228,,300,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Green tea studies
EGCG,Lactating,228,,300,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Green tea studies
Flavonoids,Male,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Total flavonoid intake
Flavonoids,Female,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Total flavonoid intake
Flavonoids,Pregnant,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Total flavonoid intake
Flavonoids,Lactating,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Total flavonoid intake
Fluoride,Male,228,,4,mg,Enhanced,https://ods.od.nih.gov/factsheets/Fluoride-HealthProfessional/,,*AI Primarily for dental health. excess can cause fluorosis
Fluoride,Female,228,,3,mg,Enhanced,https://ods.od.nih.gov/factsheets/Fluoride-HealthProfessional/,,*AI Primarily for dental health. excess can cause fluorosis
Fluoride,Pregnant,228,,3,mg,Enhanced,https://ods.od.nih.gov/factsheets/Fluoride-HealthProfessional/,,*AI Primarily for dental health. excess can cause fluorosis
Fluoride,Lactating,228,,3,mg,Enhanced,https://ods.od.nih.gov/factsheets/Fluoride-HealthProfessional/,,*AI Primarily for dental health. excess can cause fluorosis
Vitamin B9,Male,228,,400,mcg DFE,Enhanced,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,,
Vitamin B9,Female,228,,400,mcg DFE,Enhanced,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,,
Vitamin B9,Pregnant,228,,600,mcg DFE,Enhanced,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,,
Vitamin B9,Lactating,228,,500,mcg DFE,Enhanced,https://ods.od.nih.gov/factsheets/Folate-HealthProfessional/,,
Glucosamine,Male,228,,1500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Joint health studies
Glucosamine,Female,228,,1500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Joint health studies
Glucosamine,Pregnant,228,,1500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Joint health studies
Glucosamine,Lactating,228,,1500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Joint health studies
Histidine,Male,228,600,700,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Histidine,Female,228,600,570,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Histidine,Pregnant,228,600,627.0,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Histidine,Lactating,228,600,684.0,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Histidine,Male,612,,700,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Histidine,Female,612,,570,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Histidine,Pregnant,612,,627.0,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Histidine,Lactating,612,,684.0,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Inositol,Male,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cell membrane function
Inositol,Female,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cell membrane function
Inositol,Pregnant,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cell membrane function
Inositol,Lactating,228,,500,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cell membrane function
Inulin,Male,228,,5000,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Prebiotic fiber
Inulin,Female,228,,5000,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Prebiotic fiber
Inulin,Pregnant,228,,5000,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Prebiotic fiber
Inulin,Lactating,228,,5000,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Prebiotic fiber
Iodine,Male,228,,150,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Iodine-HealthProfessional/,,
Iodine,Female,228,,150,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Iodine-HealthProfessional/,,
Iodine,Pregnant,228,,220,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Iodine-HealthProfessional/,,
Iodine,Lactating,228,,290,mcg,Enhanced,https://ods.od.nih.gov/factsheets/Iodine-HealthProfessional/,,
Iron,Male,228,600,8,mg,Enhanced,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,,"Absorption enhanced by vitamin C and hindered by calcium, tea, and coffee"
Iron,Female,228,600,18,mg,Enhanced,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,,"Absorption enhanced by vitamin C and hindered by calcium, tea, and coffee"
Iron,Pregnant,228,600,27,mg,Enhanced,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,,"Absorption enhanced by vitamin C and hindered by calcium, tea, and coffee"
Iron,Lactating,228,600,9,mg,Enhanced,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,,"Absorption enhanced by vitamin C and hindered by calcium, tea, and coffee"
Iron,Male,612,,8,mg,Enhanced,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,,"Absorption enhanced by vitamin C and hindered by calcium, tea, and coffee"
Iron,Female,612,,8,mg,Enhanced,https://ods.od.nih.gov/factsheets/Iron-HealthProfessional/,,"Absorption enhanced by vitamin C and hindered by calcium, tea, and coffee"
Isoflavones,Male,228,,25,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Soy intake studies
Isoflavones,Female,228,,25,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Soy intake studies
Isoflavones,Pregnant,228,,25,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Soy intake studies
Isoflavones,Lactating,228,,25,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Soy intake studies
Isoleucine,Male,228,600,1400,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Isoleucine,Female,228,600,1140,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Isoleucine,Pregnant,228,600,1254.0,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Isoleucine,Lactating,228,600,1368.0,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Isoleucine,Male,612,,1400,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Isoleucine,Female,612,,1140,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Isoleucine,Pregnant,612,,1254.0,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Isoleucine,Lactating,612,,1368.0,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Lactobacillus acidophilus,Male,228,,1×10^9,CFU,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Daily probiotic intake
Lactobacillus acidophilus,Female,228,,1×10^9,CFU,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Daily probiotic intake
Lactobacillus acidophilus,Pregnant,228,,1×10^9,CFU,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Daily probiotic intake
Lactobacillus acidophilus,Lactating,228,,1×10^9,CFU,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Daily probiotic intake
Leucine,Male,228,600,2730,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Leucine,Female,228,600,2223,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Leucine,Pregnant,228,600,2445.3,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Leucine,Lactating,228,600,2667.6,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Leucine,Male,612,,2730,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Leucine,Female,612,,2223,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Leucine,Pregnant,612,,2445.3,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Leucine,Lactating,612,,2667.6,mg/kg body weight,Enhanced,https://www.who.int/publications/i/item/9789241209359,,
Lutein,Male,228,,6,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Eye health studies
Lutein,Female,228,,6,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Eye health studies
Lutein,Pregnant,228,,6,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Eye health studies
Lutein,Lactating,228,,6,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Eye health studies
Lycopene,Male,228,,10,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cardiovascular and prostate health
Lycopene,Female,228,,10,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cardiovascular and prostate health
Lycopene,Pregnant,228,,10,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cardiovascular and prostate health
Lycopene,Lactating,228,,10,mg,Enhanced,"Amateur calculation by Cognisa Ltd, for research purposes only",,Cardiovascular and prostate health
