nutrient,gender,age_start_months,age_end_months,amount,unit,source_type,source_name,source_url,notes
Alpha-Lipoic Acid,Female,612,840,14.58,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Male,840,840,17.59,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Alpha-Lipoic Acid,Female,840,840,13.77,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,0,6,10.70,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,0,6,8.37,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,7,12,14.97,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,7,12,11.72,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,12,36,21.39,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,12,36,16.74,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,48,96,32.09,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,48,96,25.11,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,108,156,38.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,108,156,30.13,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,168,216,47.06,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,168,216,36.83,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Pregnant,168,216,36.83,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Lactating,168,216,36.83,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,228,360,42.78,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,228,360,33.48,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Pregnant,228,360,33.48,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Lactating,228,360,33.48,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,372,600,42.78,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,372,600,33.48,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Pregnant,372,600,33.48,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Lactating,372,600,33.48,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,612,840,38.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,612,840,30.13,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Male,840,840,36.36,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Carnitine,Female,840,840,28.46,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,0,6,86.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,0,6,67.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,7,12,120.75,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,7,12,94.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,12,36,172.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,12,36,135.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,48,96,258.75,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,48,96,202.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,108,156,310.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,108,156,243.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,168,216,379.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,168,216,297.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Pregnant,168,216,297.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Lactating,168,216,297.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,228,360,345.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,228,360,270.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Pregnant,228,360,270.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Lactating,228,360,270.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,372,600,345.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,372,600,270.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Pregnant,372,600,270.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Lactating,372,600,270.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,612,840,310.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,612,840,243.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Male,840,840,293.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inositol,Female,840,840,229.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,0,6,5.17,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,0,6,4.05,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,7,12,7.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,7,12,5.67,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,12,36,10.35,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,12,36,8.10,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,48,96,15.53,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,48,96,12.15,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,108,156,18.63,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,108,156,14.58,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,168,216,22.77,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,168,216,17.82,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Pregnant,168,216,17.82,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Lactating,168,216,17.82,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,228,360,20.70,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,228,360,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Pregnant,228,360,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Lactating,228,360,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,372,600,20.70,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,372,600,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Pregnant,372,600,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Lactating,372,600,16.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,612,840,18.63,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,612,840,14.58,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Male,840,840,17.59,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
PABA,Female,840,840,13.77,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,0,6,517.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,0,6,405.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,7,12,724.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,7,12,567.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,12,36,1035.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,12,36,810.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,48,96,1552.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,48,96,1215.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,108,156,1863.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,108,156,1458.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,168,216,2277.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,168,216,1782.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Pregnant,168,216,1782.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Lactating,168,216,1782.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,228,360,2070.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,228,360,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Pregnant,228,360,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Lactating,228,360,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,372,600,2070.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,372,600,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Pregnant,372,600,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Lactating,372,600,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,612,840,1863.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,612,840,1458.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Male,840,840,1759.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Beta-Glucans,Female,840,840,1377.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,0,6,862.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,0,6,675.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,7,12,1207.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,7,12,945.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,12,36,1725.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,12,36,1350.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,48,96,2587.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,48,96,2025.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,108,156,3105.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,108,156,2430.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,168,216,3795.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,168,216,2970.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Pregnant,168,216,2970.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Lactating,168,216,2970.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,228,360,3450.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,228,360,2700.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Pregnant,228,360,2700.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Lactating,228,360,2700.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,372,600,3450.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,372,600,2700.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Pregnant,372,600,2700.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Lactating,372,600,2700.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,612,840,3105.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,612,840,2430.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Male,840,840,2932.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Inulin,Female,840,840,2295.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,0,6,517.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,0,6,405.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,7,12,724.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,7,12,567.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,12,36,1035.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,12,36,810.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,48,96,1552.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,48,96,1215.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,108,156,1863.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,108,156,1458.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,168,216,2277.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,168,216,1782.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Pregnant,168,216,1782.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Lactating,168,216,1782.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,228,360,2070.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,228,360,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Pregnant,228,360,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Lactating,228,360,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,372,600,2070.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,372,600,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Pregnant,372,600,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Lactating,372,600,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,612,840,1863.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,612,840,1458.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Male,840,840,1759.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Chlorella,Female,840,840,1377.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,0,6,517.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,0,6,405.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,7,12,724.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,7,12,567.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,12,36,1035.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,12,36,810.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,48,96,1552.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,48,96,1215.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,108,156,1863.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,108,156,1458.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,168,216,2277.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,168,216,1782.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Pregnant,168,216,1782.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Lactating,168,216,1782.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,228,360,2070.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,228,360,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Pregnant,228,360,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Lactating,228,360,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,372,600,2070.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,372,600,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Pregnant,372,600,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Lactating,372,600,1620.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,612,840,1863.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,612,840,1458.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Male,840,840,1759.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Spirulina,Female,840,840,1377.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,0,6,51.75,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,0,6,40.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,7,12,72.45,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,7,12,56.70,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,12,36,103.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,12,36,81.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,48,96,155.25,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,48,96,121.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,108,156,186.30,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,108,156,145.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,168,216,227.70,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,168,216,178.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Pregnant,168,216,178.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Lactating,168,216,178.20,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,228,360,207.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,228,360,162.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Pregnant,228,360,162.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Lactating,228,360,162.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,372,600,207.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,372,600,162.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Pregnant,372,600,162.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Lactating,372,600,162.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,612,840,186.30,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,612,840,145.80,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Male,840,840,175.95,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
Algal Oil,Female,840,840,137.70,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Male,0,6,2587.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Female,0,6,2025.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Male,7,12,3622.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Female,7,12,2835.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Male,12,36,5175.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Female,12,36,4050.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Male,48,96,7762.50,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Female,48,96,6075.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Male,108,156,9315.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
MCTs,Female,108,156,7290.00,mg,Amateur AI calculation,Cognisa Ltd,,Amateur calculation
